semana_inicio,semana_fin,anio,semana_iso,ciudad,canal_medio,tipo_medio,inversion_eur,objetivo_principal
2020-01-27,2020-02-02,2020,5,A Coruna,Display,Online,1428.08,Performance
2020-01-27,2020-02-02,2020,5,A Coruna,Email CRM,Online,302.43,Notoriedad
2020-01-27,2020-02-02,2020,5,A Coruna,Radio Local,Offline,948.93,Captacion
2020-01-27,2020-02-02,2020,5,A Coruna,Exterior,Offline,1071.82,Notoriedad
2020-01-27,2020-02-02,2020,5,A Coruna,Prensa,Offline,1036.54,Performance
2020-02-03,2020-02-09,2020,6,Madrid,Paid Search,Online,4789.81,Remarketing
2020-02-03,2020-02-09,2020,6,Madrid,Social Paid,Online,3805.71,Notoriedad
2020-02-03,2020-02-09,2020,6,Madrid,Video Online,Online,2314.97,Remarketing
2020-02-03,2020-02-09,2020,6,Madrid,Display,Online,4354.83,Notoriedad
2020-02-03,2020-02-09,2020,6,Madrid,Email CRM,Online,1018.25,Remarketing
2020-02-03,2020-02-09,2020,6,Madrid,Radio Local,Offline,2742.05,Captacion
2020-02-03,2020-02-09,2020,6,Madrid,Exterior,Offline,2201.45,Notoriedad
2020-02-03,2020-02-09,2020,6,Madrid,Prensa,Offline,1607.88,Performance
2020-02-03,2020-02-09,2020,6,Barcelona,Paid Search,Online,4761.93,Click&Collect
2020-02-03,2020-02-09,2020,6,Barcelona,Social Paid,Online,4630.24,Trafico tienda
2020-02-03,2020-02-09,2020,6,Barcelona,Video Online,Online,4859.86,Performance
2020-02-03,2020-02-09,2020,6,Barcelona,Display,Online,1009.46,Performance
2020-02-03,2020-02-09,2020,6,Barcelona,Email CRM,Online,531.85,Trafico tienda
2020-02-03,2020-02-09,2020,6,Barcelona,Radio Local,Offline,1474.44,Click&Collect
2020-02-03,2020-02-09,2020,6,Barcelona,Exterior,Offline,2232.88,Performance
2020-02-03,2020-02-09,2020,6,Barcelona,Prensa,Offline,876.49,Notoriedad
2020-02-03,2020-02-09,2020,6,Valencia,Paid Search,Online,3435.76,Performance
2020-02-03,2020-02-09,2020,6,Valencia,Social Paid,Online,1955.42,Click&Collect
2020-02-03,2020-02-09,2020,6,Valencia,Video Online,Online,2631.08,Click&Collect
2020-02-03,2020-02-09,2020,6,Valencia,Display,Online,1689.01,Notoriedad
2020-02-03,2020-02-09,2020,6,Valencia,Email CRM,Online,825.94,Trafico tienda
2020-02-03,2020-02-09,2020,6,Valencia,Radio Local,Offline,1447.41,Click&Collect
2020-02-03,2020-02-09,2020,6,Valencia,Exterior,Offline,2409.47,Trafico tienda
2020-02-03,2020-02-09,2020,6,Valencia,Prensa,Offline,898.92,Performance
2020-02-03,2020-02-09,2020,6,Sevilla,Paid Search,Online,2830.19,Remarketing
2020-02-03,2020-02-09,2020,6,Sevilla,Social Paid,Online,1817.59,Click&Collect
2020-02-03,2020-02-09,2020,6,Sevilla,Video Online,Online,2691.06,Trafico tienda
2020-02-03,2020-02-09,2020,6,Sevilla,Display,Online,834.28,Click&Collect
2020-02-03,2020-02-09,2020,6,Sevilla,Email CRM,Online,674.21,Trafico tienda
2020-02-03,2020-02-09,2020,6,Sevilla,Radio Local,Offline,1625.06,Remarketing
2020-02-03,2020-02-09,2020,6,Sevilla,Exterior,Offline,1738.5,Trafico tienda
2020-02-03,2020-02-09,2020,6,Sevilla,Prensa,Offline,1757.96,Notoriedad
2020-02-03,2020-02-09,2020,6,Malaga,Paid Search,Online,3780.2,Performance
2020-02-03,2020-02-09,2020,6,Malaga,Social Paid,Online,1782.12,Performance
2020-02-03,2020-02-09,2020,6,Malaga,Video Online,Online,2272.9,Captacion
2020-02-03,2020-02-09,2020,6,Malaga,Display,Online,426.46,Captacion
2020-02-03,2020-02-09,2020,6,Malaga,Email CRM,Online,707.2,Captacion
2020-02-03,2020-02-09,2020,6,Malaga,Radio Local,Offline,1141.28,Remarketing
2020-02-03,2020-02-09,2020,6,Malaga,Exterior,Offline,1925.76,Click&Collect
2020-02-03,2020-02-09,2020,6,Malaga,Prensa,Offline,1088.41,Click&Collect
2020-02-03,2020-02-09,2020,6,Zaragoza,Paid Search,Online,2677.39,Performance
2020-02-03,2020-02-09,2020,6,Zaragoza,Social Paid,Online,946.95,Click&Collect
2020-02-03,2020-02-09,2020,6,Zaragoza,Video Online,Online,1555.39,Captacion
2020-02-03,2020-02-09,2020,6,Zaragoza,Display,Online,922.35,Notoriedad
2020-02-03,2020-02-09,2020,6,Zaragoza,Email CRM,Online,950.32,Captacion
2020-02-03,2020-02-09,2020,6,Zaragoza,Radio Local,Offline,1689.28,Click&Collect
2020-02-03,2020-02-09,2020,6,Zaragoza,Exterior,Offline,1322.81,Notoriedad
2020-02-03,2020-02-09,2020,6,Zaragoza,Prensa,Offline,653.32,Notoriedad
2020-02-03,2020-02-09,2020,6,Bilbao,Paid Search,Online,1895.35,Trafico tienda
2020-02-03,2020-02-09,2020,6,Bilbao,Social Paid,Online,2207.97,Notoriedad
2020-02-03,2020-02-09,2020,6,Bilbao,Video Online,Online,1788.46,Captacion
2020-02-03,2020-02-09,2020,6,Bilbao,Display,Online,1065.01,Remarketing
2020-02-03,2020-02-09,2020,6,Bilbao,Email CRM,Online,114.89,Performance
2020-02-03,2020-02-09,2020,6,Bilbao,Radio Local,Offline,1353.11,Performance
2020-02-03,2020-02-09,2020,6,Bilbao,Exterior,Offline,854.28,Click&Collect
2020-02-03,2020-02-09,2020,6,Bilbao,Prensa,Offline,1079.29,Performance
2020-02-03,2020-02-09,2020,6,Murcia,Paid Search,Online,2153.4,Performance
2020-02-03,2020-02-09,2020,6,Murcia,Social Paid,Online,2309.65,Captacion
2020-02-03,2020-02-09,2020,6,Murcia,Video Online,Online,2594.35,Notoriedad
2020-02-03,2020-02-09,2020,6,Murcia,Display,Online,724.93,Captacion
2020-02-03,2020-02-09,2020,6,Murcia,Email CRM,Online,670.45,Notoriedad
2020-02-03,2020-02-09,2020,6,Murcia,Radio Local,Offline,524.08,Notoriedad
2020-02-03,2020-02-09,2020,6,Murcia,Exterior,Offline,1142.45,Performance
2020-02-03,2020-02-09,2020,6,Murcia,Prensa,Offline,672.76,Remarketing
2020-02-03,2020-02-09,2020,6,Palma,Paid Search,Online,2184.41,Notoriedad
2020-02-03,2020-02-09,2020,6,Palma,Social Paid,Online,1967.85,Click&Collect
2020-02-03,2020-02-09,2020,6,Palma,Video Online,Online,1989.01,Click&Collect
2020-02-03,2020-02-09,2020,6,Palma,Display,Online,1637.86,Captacion
2020-02-03,2020-02-09,2020,6,Palma,Email CRM,Online,414.99,Notoriedad
2020-02-03,2020-02-09,2020,6,Palma,Radio Local,Offline,690.33,Notoriedad
2020-02-03,2020-02-09,2020,6,Palma,Exterior,Offline,460.21,Remarketing
2020-02-03,2020-02-09,2020,6,Palma,Prensa,Offline,669.74,Remarketing
2020-02-03,2020-02-09,2020,6,A Coruna,Paid Search,Online,1581.9,Click&Collect
2020-02-03,2020-02-09,2020,6,A Coruna,Social Paid,Online,2066.4,Captacion
2020-02-03,2020-02-09,2020,6,A Coruna,Video Online,Online,1214.68,Captacion
2020-02-03,2020-02-09,2020,6,A Coruna,Display,Online,729.33,Click&Collect
2020-02-03,2020-02-09,2020,6,A Coruna,Email CRM,Online,696.41,Captacion
2020-02-03,2020-02-09,2020,6,A Coruna,Radio Local,Offline,1155.44,Trafico tienda
2020-02-03,2020-02-09,2020,6,A Coruna,Exterior,Offline,1410.22,Notoriedad
2020-02-03,2020-02-09,2020,6,A Coruna,Prensa,Offline,762.51,Click&Collect
2020-02-10,2020-02-16,2020,7,Madrid,Paid Search,Online,3660.55,Performance
2020-02-10,2020-02-16,2020,7,Madrid,Social Paid,Online,3462.07,Notoriedad
2020-02-10,2020-02-16,2020,7,Madrid,Video Online,Online,2085.36,Click&Collect
2020-02-10,2020-02-16,2020,7,Madrid,Display,Online,2518.63,Trafico tienda
2020-02-10,2020-02-16,2020,7,Madrid,Email CRM,Online,1018.21,Notoriedad
2020-02-10,2020-02-16,2020,7,Madrid,Radio Local,Offline,1544.44,Click&Collect
2020-02-10,2020-02-16,2020,7,Madrid,Exterior,Offline,1411.7,Captacion
2020-02-10,2020-02-16,2020,7,Madrid,Prensa,Offline,3209.76,Performance
2020-02-10,2020-02-16,2020,7,Barcelona,Paid Search,Online,2768.32,Notoriedad
2020-02-10,2020-02-16,2020,7,Barcelona,Social Paid,Online,2616.34,Notoriedad
2020-02-10,2020-02-16,2020,7,Barcelona,Video Online,Online,3361.82,Trafico tienda
2020-02-10,2020-02-16,2020,7,Barcelona,Display,Online,1487.7,Trafico tienda
2020-02-10,2020-02-16,2020,7,Barcelona,Email CRM,Online,945.19,Captacion
2020-02-10,2020-02-16,2020,7,Barcelona,Radio Local,Offline,2845.77,Captacion
2020-02-10,2020-02-16,2020,7,Barcelona,Exterior,Offline,2170.48,Trafico tienda
2020-02-10,2020-02-16,2020,7,Barcelona,Prensa,Offline,1382.19,Trafico tienda
2020-02-10,2020-02-16,2020,7,Valencia,Paid Search,Online,2068.22,Notoriedad
2020-02-10,2020-02-16,2020,7,Valencia,Social Paid,Online,2297.88,Trafico tienda
2020-02-10,2020-02-16,2020,7,Valencia,Video Online,Online,1568.08,Trafico tienda
2020-02-10,2020-02-16,2020,7,Valencia,Display,Online,1137.55,Remarketing
2020-02-10,2020-02-16,2020,7,Valencia,Email CRM,Online,511.09,Performance
2020-02-10,2020-02-16,2020,7,Valencia,Radio Local,Offline,2423.51,Remarketing
2020-02-10,2020-02-16,2020,7,Valencia,Exterior,Offline,1746.77,Performance
2020-02-10,2020-02-16,2020,7,Valencia,Prensa,Offline,1530.9,Trafico tienda
2020-02-10,2020-02-16,2020,7,Sevilla,Paid Search,Online,2145.05,Performance
2020-02-10,2020-02-16,2020,7,Sevilla,Social Paid,Online,2567.19,Performance
2020-02-10,2020-02-16,2020,7,Sevilla,Video Online,Online,1271.16,Captacion
2020-02-10,2020-02-16,2020,7,Sevilla,Display,Online,1621.57,Captacion
2020-02-10,2020-02-16,2020,7,Sevilla,Email CRM,Online,618.95,Performance
2020-02-10,2020-02-16,2020,7,Sevilla,Radio Local,Offline,903.15,Click&Collect
2020-02-10,2020-02-16,2020,7,Sevilla,Exterior,Offline,1334.71,Remarketing
2020-02-10,2020-02-16,2020,7,Sevilla,Prensa,Offline,1253.54,Remarketing
2020-02-10,2020-02-16,2020,7,Malaga,Paid Search,Online,2446.27,Notoriedad
2020-02-10,2020-02-16,2020,7,Malaga,Social Paid,Online,2153.85,Performance
2020-02-10,2020-02-16,2020,7,Malaga,Video Online,Online,1120.83,Trafico tienda
2020-02-10,2020-02-16,2020,7,Malaga,Display,Online,1516.59,Click&Collect
2020-02-10,2020-02-16,2020,7,Malaga,Email CRM,Online,988.24,Captacion
2020-02-10,2020-02-16,2020,7,Malaga,Radio Local,Offline,1136.03,Trafico tienda
2020-02-10,2020-02-16,2020,7,Malaga,Exterior,Offline,868.52,Captacion
2020-02-10,2020-02-16,2020,7,Malaga,Prensa,Offline,843.33,Click&Collect
2020-02-10,2020-02-16,2020,7,Zaragoza,Paid Search,Online,1609.57,Performance
2020-02-10,2020-02-16,2020,7,Zaragoza,Social Paid,Online,1835.74,Trafico tienda
2020-02-10,2020-02-16,2020,7,Zaragoza,Video Online,Online,1383.63,Captacion
2020-02-10,2020-02-16,2020,7,Zaragoza,Display,Online,1135.55,Performance
2020-02-10,2020-02-16,2020,7,Zaragoza,Email CRM,Online,603.06,Performance
2020-02-10,2020-02-16,2020,7,Zaragoza,Radio Local,Offline,785.68,Notoriedad
2020-02-10,2020-02-16,2020,7,Zaragoza,Exterior,Offline,997.19,Trafico tienda
2020-02-10,2020-02-16,2020,7,Zaragoza,Prensa,Offline,1484.9,Notoriedad
2020-02-10,2020-02-16,2020,7,Bilbao,Paid Search,Online,1690.11,Notoriedad
2020-02-10,2020-02-16,2020,7,Bilbao,Social Paid,Online,1820.1,Click&Collect
2020-02-10,2020-02-16,2020,7,Bilbao,Video Online,Online,1675.94,Captacion
2020-02-10,2020-02-16,2020,7,Bilbao,Display,Online,131.4,Captacion
2020-02-10,2020-02-16,2020,7,Bilbao,Email CRM,Online,420.4,Captacion
2020-02-10,2020-02-16,2020,7,Bilbao,Radio Local,Offline,1310.4,Performance
2020-02-10,2020-02-16,2020,7,Bilbao,Exterior,Offline,976.84,Captacion
2020-02-10,2020-02-16,2020,7,Bilbao,Prensa,Offline,964.44,Captacion
2020-02-10,2020-02-16,2020,7,Murcia,Paid Search,Online,2106.97,Captacion
2020-02-10,2020-02-16,2020,7,Murcia,Social Paid,Online,1255.9,Notoriedad
2020-02-10,2020-02-16,2020,7,Murcia,Video Online,Online,2221.66,Notoriedad
2020-02-10,2020-02-16,2020,7,Murcia,Display,Online,245.27,Trafico tienda
2020-02-10,2020-02-16,2020,7,Murcia,Email CRM,Online,120.6,Trafico tienda
2020-02-10,2020-02-16,2020,7,Murcia,Radio Local,Offline,1433.99,Click&Collect
2020-02-10,2020-02-16,2020,7,Murcia,Exterior,Offline,1117.5,Performance
2020-02-10,2020-02-16,2020,7,Murcia,Prensa,Offline,1315.6,Remarketing
2020-02-10,2020-02-16,2020,7,Palma,Paid Search,Online,2328.13,Performance
2020-02-10,2020-02-16,2020,7,Palma,Social Paid,Online,1516.61,Notoriedad
2020-02-10,2020-02-16,2020,7,Palma,Video Online,Online,1037.23,Trafico tienda
2020-02-10,2020-02-16,2020,7,Palma,Display,Online,630.44,Performance
2020-02-10,2020-02-16,2020,7,Palma,Email CRM,Online,360.13,Captacion
2020-02-10,2020-02-16,2020,7,Palma,Radio Local,Offline,984.68,Captacion
2020-02-10,2020-02-16,2020,7,Palma,Exterior,Offline,639.05,Captacion
2020-02-10,2020-02-16,2020,7,Palma,Prensa,Offline,712.57,Performance
2020-02-10,2020-02-16,2020,7,A Coruna,Paid Search,Online,1284.87,Performance
2020-02-10,2020-02-16,2020,7,A Coruna,Social Paid,Online,1772.01,Captacion
2020-02-10,2020-02-16,2020,7,A Coruna,Video Online,Online,1187.95,Performance
2020-02-10,2020-02-16,2020,7,A Coruna,Display,Online,478.76,Click&Collect
2020-02-10,2020-02-16,2020,7,A Coruna,Email CRM,Online,630.04,Click&Collect
2020-02-10,2020-02-16,2020,7,A Coruna,Radio Local,Offline,1279.76,Captacion
2020-02-10,2020-02-16,2020,7,A Coruna,Exterior,Offline,565.89,Remarketing
2020-02-10,2020-02-16,2020,7,A Coruna,Prensa,Offline,835.49,Notoriedad
2020-02-17,2020-02-23,2020,8,Madrid,Paid Search,Online,5881.92,Performance
2020-02-17,2020-02-23,2020,8,Madrid,Social Paid,Online,5346.47,Trafico tienda
2020-02-17,2020-02-23,2020,8,Madrid,Video Online,Online,3593.87,Click&Collect
2020-02-17,2020-02-23,2020,8,Madrid,Display,Online,1420.67,Performance
2020-02-17,2020-02-23,2020,8,Madrid,Email CRM,Online,1110.85,Remarketing
2020-02-17,2020-02-23,2020,8,Madrid,Radio Local,Offline,2060.3,Performance
2020-02-17,2020-02-23,2020,8,Madrid,Exterior,Offline,1951.5,Trafico tienda
2020-02-17,2020-02-23,2020,8,Madrid,Prensa,Offline,1476.57,Notoriedad
2020-02-17,2020-02-23,2020,8,Barcelona,Paid Search,Online,3743.79,Trafico tienda
2020-02-17,2020-02-23,2020,8,Barcelona,Social Paid,Online,3796.22,Remarketing
2020-02-17,2020-02-23,2020,8,Barcelona,Video Online,Online,3057.09,Notoriedad
2020-02-17,2020-02-23,2020,8,Barcelona,Display,Online,2402.32,Click&Collect
2020-02-17,2020-02-23,2020,8,Barcelona,Email CRM,Online,1376.07,Notoriedad
2020-02-17,2020-02-23,2020,8,Barcelona,Radio Local,Offline,2167.29,Performance
2020-02-17,2020-02-23,2020,8,Barcelona,Exterior,Offline,2166.72,Trafico tienda
2020-02-17,2020-02-23,2020,8,Barcelona,Prensa,Offline,1836.84,Remarketing
2020-02-17,2020-02-23,2020,8,Valencia,Paid Search,Online,2541.03,Notoriedad
2020-02-17,2020-02-23,2020,8,Valencia,Social Paid,Online,3120.91,Click&Collect
2020-02-17,2020-02-23,2020,8,Valencia,Video Online,Online,2415.63,Performance
2020-02-17,2020-02-23,2020,8,Valencia,Display,Online,1942.0,Remarketing
2020-02-17,2020-02-23,2020,8,Valencia,Email CRM,Online,120.24,Remarketing
2020-02-17,2020-02-23,2020,8,Valencia,Radio Local,Offline,1044.7,Captacion
2020-02-17,2020-02-23,2020,8,Valencia,Exterior,Offline,2377.37,Performance
2020-02-17,2020-02-23,2020,8,Valencia,Prensa,Offline,1101.37,Click&Collect
2020-02-17,2020-02-23,2020,8,Sevilla,Paid Search,Online,3511.7,Notoriedad
2020-02-17,2020-02-23,2020,8,Sevilla,Social Paid,Online,2657.25,Click&Collect
2020-02-17,2020-02-23,2020,8,Sevilla,Video Online,Online,1691.79,Click&Collect
2020-02-17,2020-02-23,2020,8,Sevilla,Display,Online,1136.2,Click&Collect
2020-02-17,2020-02-23,2020,8,Sevilla,Email CRM,Online,400.51,Performance
2020-02-17,2020-02-23,2020,8,Sevilla,Radio Local,Offline,1159.89,Remarketing
2020-02-17,2020-02-23,2020,8,Sevilla,Exterior,Offline,2255.63,Trafico tienda
2020-02-17,2020-02-23,2020,8,Sevilla,Prensa,Offline,702.66,Click&Collect
2020-02-17,2020-02-23,2020,8,Malaga,Paid Search,Online,1796.49,Trafico tienda
2020-02-17,2020-02-23,2020,8,Malaga,Social Paid,Online,1406.02,Captacion
2020-02-17,2020-02-23,2020,8,Malaga,Video Online,Online,2522.83,Notoriedad
2020-02-17,2020-02-23,2020,8,Malaga,Display,Online,1206.41,Trafico tienda
2020-02-17,2020-02-23,2020,8,Malaga,Email CRM,Online,412.91,Notoriedad
2020-02-17,2020-02-23,2020,8,Malaga,Radio Local,Offline,1836.57,Trafico tienda
2020-02-17,2020-02-23,2020,8,Malaga,Exterior,Offline,1607.98,Click&Collect
2020-02-17,2020-02-23,2020,8,Malaga,Prensa,Offline,2532.33,Performance
2020-02-17,2020-02-23,2020,8,Zaragoza,Paid Search,Online,3024.15,Notoriedad
2020-02-17,2020-02-23,2020,8,Zaragoza,Social Paid,Online,1374.94,Notoriedad
2020-02-17,2020-02-23,2020,8,Zaragoza,Video Online,Online,1025.01,Remarketing
2020-02-17,2020-02-23,2020,8,Zaragoza,Display,Online,1043.98,Remarketing
2020-02-17,2020-02-23,2020,8,Zaragoza,Email CRM,Online,450.14,Click&Collect
2020-02-17,2020-02-23,2020,8,Zaragoza,Radio Local,Offline,1711.01,Remarketing
2020-02-17,2020-02-23,2020,8,Zaragoza,Exterior,Offline,1603.12,Click&Collect
2020-02-17,2020-02-23,2020,8,Zaragoza,Prensa,Offline,1090.23,Notoriedad
2020-02-17,2020-02-23,2020,8,Bilbao,Paid Search,Online,2425.84,Notoriedad
2020-02-17,2020-02-23,2020,8,Bilbao,Social Paid,Online,1602.81,Remarketing
2020-02-17,2020-02-23,2020,8,Bilbao,Video Online,Online,1737.95,Click&Collect
2020-02-17,2020-02-23,2020,8,Bilbao,Display,Online,1121.95,Remarketing
2020-02-17,2020-02-23,2020,8,Bilbao,Email CRM,Online,318.43,Click&Collect
2020-02-17,2020-02-23,2020,8,Bilbao,Radio Local,Offline,1503.46,Click&Collect
2020-02-17,2020-02-23,2020,8,Bilbao,Exterior,Offline,1380.47,Click&Collect
2020-02-17,2020-02-23,2020,8,Bilbao,Prensa,Offline,1171.55,Trafico tienda
2020-02-17,2020-02-23,2020,8,Murcia,Paid Search,Online,2002.71,Trafico tienda
2020-02-17,2020-02-23,2020,8,Murcia,Social Paid,Online,1174.73,Remarketing
2020-02-17,2020-02-23,2020,8,Murcia,Video Online,Online,1807.71,Trafico tienda
2020-02-17,2020-02-23,2020,8,Murcia,Display,Online,1795.68,Trafico tienda
2020-02-17,2020-02-23,2020,8,Murcia,Email CRM,Online,365.73,Captacion
2020-02-17,2020-02-23,2020,8,Murcia,Radio Local,Offline,1036.44,Trafico tienda
2020-02-17,2020-02-23,2020,8,Murcia,Exterior,Offline,1351.71,Performance
2020-02-17,2020-02-23,2020,8,Murcia,Prensa,Offline,1063.19,Performance
2020-02-17,2020-02-23,2020,8,Palma,Paid Search,Online,3099.09,Captacion
2020-02-17,2020-02-23,2020,8,Palma,Social Paid,Online,863.86,Trafico tienda
2020-02-17,2020-02-23,2020,8,Palma,Video Online,Online,2095.17,Click&Collect
2020-02-17,2020-02-23,2020,8,Palma,Display,Online,753.93,Performance
2020-02-17,2020-02-23,2020,8,Palma,Email CRM,Online,834.76,Remarketing
2020-02-17,2020-02-23,2020,8,Palma,Radio Local,Offline,1039.22,Performance
2020-02-17,2020-02-23,2020,8,Palma,Exterior,Offline,969.01,Trafico tienda
2020-02-17,2020-02-23,2020,8,Palma,Prensa,Offline,906.04,Trafico tienda
2020-02-17,2020-02-23,2020,8,A Coruna,Paid Search,Online,3585.76,Notoriedad
2020-02-17,2020-02-23,2020,8,A Coruna,Social Paid,Online,1315.82,Remarketing
2020-02-17,2020-02-23,2020,8,A Coruna,Video Online,Online,1157.91,Performance
2020-02-17,2020-02-23,2020,8,A Coruna,Display,Online,823.29,Notoriedad
2020-02-17,2020-02-23,2020,8,A Coruna,Email CRM,Online,416.88,Trafico tienda
2020-02-17,2020-02-23,2020,8,A Coruna,Radio Local,Offline,502.05,Remarketing
2020-02-17,2020-02-23,2020,8,A Coruna,Exterior,Offline,1422.1,Notoriedad
2020-02-17,2020-02-23,2020,8,A Coruna,Prensa,Offline,506.28,Trafico tienda
2020-02-24,2020-03-01,2020,9,Madrid,Paid Search,Online,4926.3,Captacion
2020-02-24,2020-03-01,2020,9,Madrid,Social Paid,Online,5151.47,Click&Collect
2020-02-24,2020-03-01,2020,9,Madrid,Video Online,Online,5138.64,Trafico tienda
2020-02-24,2020-03-01,2020,9,Madrid,Display,Online,1112.44,Notoriedad
2020-02-24,2020-03-01,2020,9,Madrid,Email CRM,Online,1005.88,Performance
2020-02-24,2020-03-01,2020,9,Madrid,Radio Local,Offline,1370.24,Click&Collect
2020-02-24,2020-03-01,2020,9,Madrid,Exterior,Offline,1882.13,Notoriedad
2020-02-24,2020-03-01,2020,9,Madrid,Prensa,Offline,878.0,Click&Collect
2020-02-24,2020-03-01,2020,9,Barcelona,Paid Search,Online,4172.66,Click&Collect
2020-02-24,2020-03-01,2020,9,Barcelona,Social Paid,Online,3640.66,Captacion
2020-02-24,2020-03-01,2020,9,Barcelona,Video Online,Online,4205.1,Performance
2020-02-24,2020-03-01,2020,9,Barcelona,Display,Online,692.6,Captacion
2020-02-24,2020-03-01,2020,9,Barcelona,Email CRM,Online,1130.53,Remarketing
2020-02-24,2020-03-01,2020,9,Barcelona,Radio Local,Offline,2509.17,Captacion
2020-02-24,2020-03-01,2020,9,Barcelona,Exterior,Offline,2933.08,Captacion
2020-02-24,2020-03-01,2020,9,Barcelona,Prensa,Offline,1078.07,Captacion
2020-02-24,2020-03-01,2020,9,Valencia,Paid Search,Online,2776.23,Captacion
2020-02-24,2020-03-01,2020,9,Valencia,Social Paid,Online,2952.41,Performance
2020-02-24,2020-03-01,2020,9,Valencia,Video Online,Online,1527.47,Notoriedad
2020-02-24,2020-03-01,2020,9,Valencia,Display,Online,1198.2,Notoriedad
2020-02-24,2020-03-01,2020,9,Valencia,Email CRM,Online,250.61,Notoriedad
2020-02-24,2020-03-01,2020,9,Valencia,Radio Local,Offline,1329.85,Click&Collect
2020-02-24,2020-03-01,2020,9,Valencia,Exterior,Offline,2116.01,Click&Collect
2020-02-24,2020-03-01,2020,9,Valencia,Prensa,Offline,1626.6,Notoriedad
2020-02-24,2020-03-01,2020,9,Sevilla,Paid Search,Online,2640.31,Trafico tienda
2020-02-24,2020-03-01,2020,9,Sevilla,Social Paid,Online,2684.19,Performance
2020-02-24,2020-03-01,2020,9,Sevilla,Video Online,Online,1774.99,Captacion
2020-02-24,2020-03-01,2020,9,Sevilla,Display,Online,791.33,Performance
2020-02-24,2020-03-01,2020,9,Sevilla,Email CRM,Online,316.96,Trafico tienda
2020-02-24,2020-03-01,2020,9,Sevilla,Radio Local,Offline,1109.8,Performance
2020-02-24,2020-03-01,2020,9,Sevilla,Exterior,Offline,1077.19,Performance
2020-02-24,2020-03-01,2020,9,Sevilla,Prensa,Offline,1600.89,Trafico tienda
2020-02-24,2020-03-01,2020,9,Malaga,Paid Search,Online,1709.49,Captacion
2020-02-24,2020-03-01,2020,9,Malaga,Social Paid,Online,1611.87,Notoriedad
